system,english_name,chinese_name,source_id,extra_json
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKKERWAN00000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Intergalactic Foot Soldier Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKMINIBOSSES0000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Miniboss Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKMONSTERS000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Monsters Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKNPCS0000000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - NPC Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKDEADPIRATES000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Pirates Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKPLUSHES0000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Plushy Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKPREDATORS00000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Predators Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKDROIDS00000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Robot Pack"",""region"":""USA""}"
psvdlc,Ratchet & Clank: Full Frontal Assault,瑞奇与叮当：全面进攻 [英文版],PCSA00086,"{""dlc_id"":""DLC-PKVILLAINS000000"",""dlc_name"":""Ratchet & Clank - Full Frontal Assault - Villain Pack"",""region"":""USA""}"
psvdlc,Uncharted: Fight for Fortune,神秘海域：命运之战 [英文版],PCSA00088,"{""dlc_id"":""DLC-PACKU20000000000"",""dlc_name"":""UnchartedTM Fight for Fortune - Among Thieves Expansion"",""region"":""USA""}"
psvdlc,Uncharted: Fight for Fortune,神秘海域：命运之战 [英文版],PCSA00088,"{""dlc_id"":""DLC-PACKU30000000000"",""dlc_name"":""UnchartedTM Fight for Fortune - Drake's Deception Expansion"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000011"",""dlc_name"":""Additional Pact - The Cobbler Triplets and the Old Master"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000013"",""dlc_name"":""Additional Pact - The Fall of the Gods"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000009"",""dlc_name"":""Additional Pact - The Fallen Knight and the Scornful Gaze"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000006"",""dlc_name"":""Additional Pact - The Headless Knight and the Starved Citizenry"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000012"",""dlc_name"":""Additional Pact - The Iron Lady's Tears of Red"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000007"",""dlc_name"":""Additional Pact - The Lushes and the Cook"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000010"",""dlc_name"":""Additional Pact - The Prince of Cats and the Lord of Flies"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FFN0000008"",""dlc_name"":""Additional Pact - The Revolutionary and the Sullied Maid's Shade"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FZN0000017"",""dlc_name"":""Black Rite - Angelus"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FZN0000016"",""dlc_name"":""Black Rite - Berserker"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000CVN0000001"",""dlc_name"":""Japanese Voice-over Pack"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FZN0000020"",""dlc_name"":""Ragnarok Odyssey Ace Collaboration Costume - Ace of Souls"",""region"":""USA""}"
psvdlc,Soul Sacrifice,灵魂献祭 [英文版],PCSA00092,"{""dlc_id"":""DLC-SSS000FZN0000018"",""dlc_name"":""TOUKIDEN Collaboration Costume - Mononofu"",""region"":""USA""}"
psvdlc,Tearaway,撕纸小邮差™ [英文版],PCSA00099,"{""dlc_id"":""DLC-PREORDER00000000"",""dlc_name"":""Pig Skin"",""region"":""USA""}"
psvdlc,Tearaway,撕纸小邮差™ [英文版],PCSA00099,"{""dlc_id"":""DLC-PREORDER0AMAZON0"",""dlc_name"":""The LittleBigPaper Pack"",""region"":""USA""}"
psvdlc,Killzone: Mercenary,杀戮地带：雇佣兵 [英文版],PCSA00107,"{""dlc_id"":""DLC-P000000000001957"",""dlc_name"":""KillzoneTM Mercenary Botzone Soldier Training"",""region"":""USA""}"
psvdlc,Killzone: Mercenary,杀戮地带：雇佣兵 [英文版],PCSA00107,"{""dlc_id"":""DLC-P000000000001388"",""dlc_name"":""M224-A1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-SEASONWINTER0001"",""dlc_name"":""Paint Park Plus Coloring In Set Winter 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-PICOTTOKNIGHT001"",""dlc_name"":""Paint Park Plus Sticker & Coloring In Set Picotto Knights 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-DOKUROSTICKER001"",""dlc_name"":""Paint Park Plus Sticker Set DOKURO 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-GRAVITYDAZE00001"",""dlc_name"":""Paint Park Plus Sticker Set GRAVITY RUSH 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-GRAVITYDAZE00002"",""dlc_name"":""Paint Park Plus Sticker Set GRAVITY RUSH 2"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-LITTLEBIGPLANET3"",""dlc_name"":""Paint Park Plus Sticker Set LITTLE BIG PLANET Alpahbet"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-SPECIALPACK00001"",""dlc_name"":""Paint Park Plus Sticker Set Special Pack 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-UNCHARTEDSTKR001"",""dlc_name"":""Paint Park Plus Sticker Set UNCHARTED 1"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-FREEMIUMSPUIT001"",""dlc_name"":""Unlock Key (Eyedropper Tool)"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-FREEMIUMPALETTE1"",""dlc_name"":""Unlock Key (Palette)"",""region"":""USA""}"
psvdlc,Paint Park Plus,绘画公园 Plus [英文版],PCSA00111,"{""dlc_id"":""DLC-FREEMIUMPEN00001"",""dlc_name"":""Unlock Key (Watercolor pen)"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK01D130601V00"",""dlc_name"":""Pack 01"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK02D130601V00"",""dlc_name"":""Pack 02"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK03D130601V00"",""dlc_name"":""Pack 03"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK04D130601V00"",""dlc_name"":""Pack 04"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK05D130601V00"",""dlc_name"":""Pack 05"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK06D130601V00"",""dlc_name"":""Pack 06"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK07D130601V00"",""dlc_name"":""Pack 07"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK08D130601V00"",""dlc_name"":""Pack 08"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK09D130601V00"",""dlc_name"":""Pack 09"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK10D130601V00"",""dlc_name"":""Pack 10"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK11D130601V00"",""dlc_name"":""Pack 11"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK12D130601V00"",""dlc_name"":""Pack 12"",""region"":""USA""}"
psvdlc,Open Me!,箱！Open Me [英文版],PCSA00118,"{""dlc_id"":""DLC-PACK13D130601V00"",""dlc_name"":""Pack 13"",""region"":""USA""}"
psvdlc,flOw,flOw [英文版],PCSA00135,"{""dlc_id"":""DLC-FLOWPSVEXPPACK01"",""dlc_name"":""flOw Expansion"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PCLOWN0000001865"",""dlc_name"":""PlayStation®Vita Pets Clown Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PCOWBOY000001866"",""dlc_name"":""PlayStation®Vita Pets Cowboy Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PDETECTIVE001868"",""dlc_name"":""PlayStation®Vita Pets Detective Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PEGYPTIAN0001877"",""dlc_name"":""PlayStation®Vita Pets Egyptian Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PFAIRY0000001867"",""dlc_name"":""PlayStation®Vita Pets Fairy Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PFROG00000001875"",""dlc_name"":""PlayStation®Vita Pets Frog Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PHOTDOG000001869"",""dlc_name"":""PlayStation®Vita Pets Hotdog Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PLION00000001873"",""dlc_name"":""PlayStation®Vita Pets Lion Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PNATIVE000001878"",""dlc_name"":""PlayStation®Vita Pets Native American Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PPRINCESS0001872"",""dlc_name"":""PlayStation®Vita Pets Princess Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PSCHOOL000001879"",""dlc_name"":""PlayStation®Vita Pets School Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PSUMMER000001870"",""dlc_name"":""PlayStation®Vita Pets Summer Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PSUNFLOWER001871"",""dlc_name"":""PlayStation®Vita Pets Sunflower Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PVAMPIRE00001876"",""dlc_name"":""PlayStation®Vita Pets Vampire Outfit"",""region"":""USA""}"
psvdlc,PlayStation Vita Pets,PlayStation®Vita宠物 [英文版],PCSA00139,"{""dlc_id"":""DLC-PVIKING000001874"",""dlc_name"":""PlayStation®Vita Pets Viking Outfit"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM014ACA"",""dlc_name"":""Accessory Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM022BAG"",""dlc_name"":""Badge Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM140DBG"",""dlc_name"":""BGM Sticker Pack"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM030BGB"",""dlc_name"":""Bonus Song Million-Year Sentence of Love (Short Version)"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM029BGA"",""dlc_name"":""Bonus Song Million-Year Sentence of Love"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM032BGD"",""dlc_name"":""Bonus Song Na Na Na!"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM031BGC"",""dlc_name"":""Bonus Song Panopticon Work Song No. 1"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM033BGE"",""dlc_name"":""Bonus Song Thorn Lullaby"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM013PCD"",""dlc_name"":""Citizen Pack D"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM019COA"",""dlc_name"":""Color Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM020COB"",""dlc_name"":""Color Pack B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00100A"",""dlc_name"":""Combat Item Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00200B"",""dlc_name"":""Combat Item Pack B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00300C"",""dlc_name"":""Combat Item Pack C"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00400D"",""dlc_name"":""Combat Item Pack D"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00500E"",""dlc_name"":""Combat Item Pack E"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00600F"",""dlc_name"":""Combat Item Pack F"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00700G"",""dlc_name"":""Combat Item Pack G"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00800H"",""dlc_name"":""Combat Item Pack H"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100ITM00900I"",""dlc_name"":""Combat Item Pack I"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM006CPA"",""dlc_name"":""Costume Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM007CPB"",""dlc_name"":""Costume Pack B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM008CPC"",""dlc_name"":""Costume Pack C"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM004SMP"",""dlc_name"":""Demo Download Bonus Pack"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM001PKA"",""dlc_name"":""Extra Content - Reclamation Pack"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PLT001PLA"",""dlc_name"":""Extra Facility Plot A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PLT002PLB"",""dlc_name"":""Extra Facility Plot B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PLT003PLC"",""dlc_name"":""Extra Facility Plot C"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM016EYA"",""dlc_name"":""Eye Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM026VHF"",""dlc_name"":""Female Accessory Voice A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM027VHF"",""dlc_name"":""Female Accessory Voice B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM028VHF"",""dlc_name"":""Female Accessory Voice C"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM018HAF"",""dlc_name"":""Female Hairstyle Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM012GLB"",""dlc_name"":""Glasses Pack B"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM013CAA"",""dlc_name"":""Hat Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM017HAM"",""dlc_name"":""Male Hairstyle Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM015MKA"",""dlc_name"":""Mask Pack A"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM009SL1"",""dlc_name"":""Right to Additional Custom Loadouts"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM120DBW"",""dlc_name"":""Signs & Symbols Pack 21"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM129DBW"",""dlc_name"":""Signs & Symbols Pack 30"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM130DBW"",""dlc_name"":""Signs & Symbols Pack 31"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM131DBW"",""dlc_name"":""Signs & Symbols Pack 32"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM134DBW"",""dlc_name"":""Signs & Symbols Pack 35"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM021MST"",""dlc_name"":""Warren Colors"",""region"":""USA""}"
psvdlc,Freedom Wars,自由战争 [英文版],PCSA00147,"{""dlc_id"":""DLC-U000100PRM010WPA"",""dlc_name"":""Weapon Pack A"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMBOX0001"",""dlc_name"":""Expanded Monster Quarters (1)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMBOX0002"",""dlc_name"":""Expanded Monster Quarters (2)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMBOX0003"",""dlc_name"":""Expanded Monster Quarters (3)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMMINE001"",""dlc_name"":""Increased Enslavement Quota (1)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMMINE002"",""dlc_name"":""Increased Enslavement Quota (2)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMMINE003"",""dlc_name"":""Increased Enslavement Quota (3)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMTICKET3"",""dlc_name"":""Pick (Bottomless)"",""region"":""USA""}"
psvdlc,No Heroes Allowed: No Puzzles Either!,勇者有点太嚣张 G [英文版],PCSA00150,"{""dlc_id"":""DLC-KONAMADRMTICKET2"",""dlc_name"":""Pick (Deep)"",""region"":""USA""}"
psvdlc,Dead Nation,死亡国度 [英文版],PCSA00151,"{""dlc_id"":""DLC-DEADNATIONDLCRD1"",""dlc_name"":""Road Of Devastation"",""region"":""USA""}"
psvdlc,Soul Sacrifice Delta,灵魂献祭 Delta [英文版],PCSA00152,"{""dlc_id"":""DLC-SSS000CVN0000001"",""dlc_name"":""Japanese Voice-over Pack"",""region"":""USA""}"
psvdlc,Oreshika: Tainted Bloodlines,俺尸 2 跨过俺的尸体前进吧 [英文版],PCSA00155,"{""dlc_id"":""DLC-DLCSPIRIT0147C00"",""dlc_name"":""Kiri no Mashū"",""region"":""USA""}"
psvdlc,Oreshika: Tainted Bloodlines,俺尸 2 跨过俺的尸体前进吧 [英文版],PCSA00155,"{""dlc_id"":""DLC-DLCSPIRIT0148C00"",""dlc_name"":""Tonkararin"",""region"":""USA""}"
psvdlc,Phineas and Ferb: Day of Doofenshmirtz,飞哥与小佛：与杜芬舒斯的一天 [英文版],PCSA00798,"{""dlc_id"":""DLC-ALLCO00000000000"",""dlc_name"":""The Phineas and Ferb costume pack bundle"",""region"":""USA""}"
psvdlc,StarDrone Extreme,炫彩迷幻 [英文版],PCSB00037,"{""dlc_id"":""DLC-DRONLEVELSKIPPER"",""dlc_name"":""StarDrone Extreme"",""region"":""EUR""}"
psvdlc,Touch my Katamari,块魂：变形 [英文版],PCSB00047,"{""dlc_id"":""DLC-VITAKTMRXMIS0000"",""dlc_name"":""Download Request #1 - Snowman!"",""region"":""EUR""}"
psvdlc,Touch my Katamari,块魂：变形 [英文版],PCSB00047,"{""dlc_id"":""DLC-VITAKTMRXMIS0001"",""dlc_name"":""Download Request #2 - Shopping"",""region"":""EUR""}"
